,@Token,All Alphabetic,All Alphanumeric,Any Alphabetic,Global IDF,Global TF,Global TF-IDF,Phrase,Stopword
14170,who's,False,False,True,3.201411411852906,141,451.39900907125974,False,False
6025,fool,True,True,True,3.201411411852906,141,451.39900907125974,False,False
31079,times,True,True,True,3.201411411852906,141,451.39900907125974,False,False
31809,"money,",False,False,True,3.211679747306733,140,449.6351646229426,False,False
4188,double,True,True,True,3.211679747306733,140,449.6351646229426,False,False
19847,fast,True,True,True,3.222021691528192,139,447.8610151224187,False,False
17267,understand,True,True,True,3.232438307473531,138,446.07648643134723,False,False
6921,picture,True,True,True,3.232438307473531,138,446.07648643134723,False,False
26051,'til,False,False,True,3.232438307473531,138,446.07648643134723,False,False
35328,crew,True,True,True,3.2429306812911727,137,444.28150333689064,False,False
21539,any,True,True,True,3.2429306812911727,137,444.28150333689064,False,True
28376,enough,True,True,True,3.2429306812911727,137,444.28150333689064,False,False
20689,wonder,True,True,True,3.2534999230013604,136,442.475989528185,False,False
5998,hope,True,True,True,3.2534999230013604,136,442.475989528185,False,False
10522,cops,True,True,True,3.2641471672008686,135,440.65986757211726,False,False
19876,inside,True,True,True,3.2641471672008686,135,440.65986757211726,False,False
15857,pound,True,True,True,3.2641471672008686,135,440.65986757211726,False,False
19407,behind,True,True,True,3.274873573793927,134,438.83305888838623,False,False
8933,looking,True,True,True,3.274873573793927,134,438.83305888838623,False,False
15866,end,True,True,True,3.274873573793927,134,438.83305888838623,False,False
3853,help,True,True,True,3.274873573793927,134,438.83305888838623,False,False
25827,once,True,True,True,3.28568032875051,133,436.9954837238178,False,True
10785,mouth,True,True,True,3.28568032875051,133,436.9954837238178,False,False
171,five,True,True,True,3.28568032875051,133,436.9954837238178,False,False
5363,talkin',False,False,True,3.28568032875051,133,436.9954837238178,False,False
8690,kids,True,True,True,3.296568644893246,132,435.14706112590846,False,False
35333,days,True,True,True,3.296568644893246,132,435.14706112590846,False,False
12555,open,True,True,True,3.296568644893246,132,435.14706112590846,False,False
20775,front,True,True,True,3.296568644893246,132,435.14706112590846,False,False
2664,makin',False,False,True,3.3075397627142493,131,433.28770891556667,False,False
35814,eat,True,True,True,3.3075397627142493,131,433.28770891556667,False,False
13332,punk,True,True,True,3.3075397627142493,131,433.28770891556667,False,False
4301,party,True,True,True,3.318594951223245,130,431.41734365902187,False,False
22588,lost,True,True,True,3.329735508828445,129,429.5358806388694,False,False
36282,those,True,True,True,3.329735508828445,129,429.5358806388694,False,True
27226,started,True,True,True,3.329735508828445,129,429.5358806388694,False,False
18977,sleep,True,True,True,3.329735508828445,129,429.5358806388694,False,False
11079,doin',False,False,True,3.329735508828445,129,429.5358806388694,False,False
14513,light,True,True,True,3.329735508828445,129,429.5358806388694,False,False
1289,fat,True,True,True,3.329735508828445,129,429.5358806388694,False,False
6999,girls,True,True,True,3.329735508828445,129,429.5358806388694,False,False
38081,pussy,True,True,True,3.3409627642516995,128,427.64323382421753,False,False
36793,shots,True,True,True,3.3409627642516995,128,427.64323382421753,False,False
36729,heat,True,True,True,3.3409627642516995,128,427.64323382421753,False,False
6555,shoot,True,True,True,3.3409627642516995,128,427.64323382421753,False,False
24842,blood,True,True,True,3.3409627642516995,128,427.64323382421753,False,False
15160,shake,True,True,True,3.352278077479534,127,425.7393158399008,False,False
19515,gets,True,True,True,3.352278077479534,127,425.7393158399008,False,False
20264,fall,True,True,True,3.363682840751783,126,423.8240379347247,False,False
37199,slow,True,True,True,3.363682840751783,126,423.8240379347247,False,False
12735,friends,True,True,True,3.363682840751783,126,423.8240379347247,False,False
30813,paid,True,True,True,3.363682840751783,126,423.8240379347247,False,False
18572,red,True,True,True,3.363682840751783,126,423.8240379347247,False,False
35802,wait,True,True,True,3.375178479589613,125,421.8973099487016,False,False
36134,under,True,True,True,3.375178479589613,125,421.8973099487016,False,True
9764,lose,True,True,True,3.375178479589613,125,421.8973099487016,False,False
20220,its,True,True,True,3.375178479589613,125,421.8973099487016,False,True
745,car,True,True,True,3.386766453864824,124,419.9590402792382,False,False
20265,free,True,True,True,3.386766453864824,124,419.9590402792382,False,False
18211,ghetto,True,True,True,3.386766453864824,124,419.9590402792382,False,False
31200,goes,True,True,True,3.386766453864824,124,419.9590402792382,False,False
6663,til,True,True,True,3.386766453864824,124,419.9590402792382,False,False
20836,hang,True,True,True,3.386766453864824,124,419.9590402792382,False,False
4520,gang,True,True,True,3.3984482589124596,123,418.00913584623254,False,False
14076,family,True,True,True,3.3984482589124596,123,418.00913584623254,False,False
399,wasn't,False,False,True,3.3984482589124596,123,418.00913584623254,False,True
35230,"uh,",False,False,True,3.3984482589124596,123,418.00913584623254,False,False
11744,rest,True,True,True,3.3984482589124596,123,418.00913584623254,False,False
16053,"do,",False,False,True,3.4102254266888132,122,416.0475020560352,False,False
13614,phone,True,True,True,3.4102254266888132,122,416.0475020560352,False,False
19980,peace,True,True,True,3.422099526977105,121,414.07404276422966,False,False
36668,room,True,True,True,3.422099526977105,121,414.07404276422966,False,False
22054,years,True,True,True,3.4340721686431808,120,412.08866023718167,False,False
19718,(i,False,False,True,3.4340721686431808,120,412.08866023718167,False,False
19233,trust,True,True,True,3.4340721686431808,120,412.08866023718167,False,False
26190,door,True,True,True,3.4340721686431808,120,412.08866023718167,False,False
37335,drink,True,True,True,3.4461450009437558,119,410.09125511230695,False,False
15431,murder,True,True,True,3.4461450009437558,119,410.09125511230695,False,False
28210,coast,True,True,True,3.4461450009437558,119,410.09125511230695,False,False
14903,coming,True,True,True,3.4461450009437558,119,410.09125511230695,False,False
34414,homie,True,True,True,3.458319714889858,118,408.0817263570032,False,False
37010,"niggas,",False,False,True,3.458319714889858,118,408.0817263570032,False,False
8765,uh,True,True,True,3.458319714889858,118,408.0817263570032,False,False
28403,rich,True,True,True,3.458319714889858,118,408.0817263570032,False,False
11545,runnin',False,False,True,3.458319714889858,118,408.0817263570032,False,False
20693,wouldn't,False,False,True,3.470598044668295,117,406.05997122619056,False,True
12349,half,True,True,True,3.470598044668295,117,406.05997122619056,False,False
37357,"this,",False,False,True,3.470598044668295,117,406.05997122619056,False,False
30442,guns,True,True,True,3.470598044668295,117,406.05997122619056,False,False
29228,four,True,True,True,3.470598044668295,117,406.05997122619056,False,False
13985,sit,True,True,True,3.470598044668295,117,406.05997122619056,False,False
34558,"one,",False,False,True,3.470598044668295,117,406.05997122619056,False,False
13160,momma,True,True,True,3.482981769124127,116,404.02588521839874,False,False
30959,cool,True,True,True,3.482981769124127,116,404.02588521839874,False,False
7163,care,True,True,True,3.482981769124127,116,404.02588521839874,False,False
24101,soon,True,True,True,3.482981769124127,116,404.02588521839874,False,False
28623,what?,False,False,True,3.482981769124127,116,404.02588521839874,False,False
35627,known,True,True,True,3.482981769124127,116,404.02588521839874,False,False
18523,nine,True,True,True,3.4954727133073242,115,401.97936203034226,False,False
12757,mack,True,True,True,3.4954727133073242,115,401.97936203034226,False,False
11982,"see,",False,False,True,3.4954727133073242,115,401.97936203034226,False,False
25709,bomb,True,True,True,3.4954727133073242,115,401.97936203034226,False,False
19578,comes,True,True,True,3.4954727133073242,115,401.97936203034226,False,False
36461,[chorus:,False,False,True,3.4954727133073242,115,401.97936203034226,False,False
38040,outta,True,True,True,3.4954727133073242,115,401.97936203034226,False,False
17002,number,True,True,True,3.5080727500869577,114,399.92029350991317,False,False
23555,gold,True,True,True,3.5080727500869577,114,399.92029350991317,False,False
28008,case,True,True,True,3.5080727500869577,114,399.92029350991317,False,False
28775,tight,True,True,True,3.5080727500869577,114,399.92029350991317,False,False
27641,brother,True,True,True,3.5080727500869577,114,399.92029350991317,False,False
19788,somethin',False,False,True,3.5207838018365116,113,397.8485696075258,False,False
1049,paper,True,True,True,3.5207838018365116,113,397.8485696075258,False,False
11466,we're,False,False,True,3.5207838018365116,113,397.8485696075258,False,False
8032,glock,True,True,True,3.5207838018365116,113,397.8485696075258,False,False
23092,feet,True,True,True,3.5207838018365116,113,397.8485696075258,False,False
19996,rhyme,True,True,True,3.5336078421940957,112,395.76407832573875,False,False
17344,"life,",False,False,True,3.5336078421940957,112,395.76407832573875,False,False
4944,mo',False,False,True,3.5465468979015933,111,393.6667056670768,False,False
787,king,True,True,True,3.5465468979015933,111,393.6667056670768,False,False
22522,stand,True,True,True,3.5465468979015933,111,393.6667056670768,False,False
29656,doggy,True,True,True,3.5596030507270404,110,391.5563355799745,False,False
23933,six,True,True,True,3.5596030507270404,110,391.5563355799745,False,False
29653,talking,True,True,True,3.5596030507270404,110,391.5563355799745,False,False
35180,fight,True,True,True,3.5596030507270404,110,391.5563355799745,False,False
2946,dog,True,True,True,3.5596030507270404,110,391.5563355799745,False,False
8930,east,True,True,True,3.5596030507270404,110,391.5563355799745,False,False
23886,pain,True,True,True,3.572778439474773,109,389.43284990275026,False,False
18178,send,True,True,True,3.572778439474773,109,389.43284990275026,False,False
20318,rollin',False,False,True,3.572778439474773,109,389.43284990275026,False,False
9982,doing,True,True,True,3.586075262088231,108,387.29612830552895,False,True
32904,"ya,",False,False,True,3.586075262088231,108,387.29612830552895,False,False
35895,rather,True,True,True,3.586075262088231,108,387.29612830552895,False,False
30050,deal,True,True,True,3.586075262088231,108,387.29612830552895,False,False
13516,"game,",False,False,True,3.586075262088231,108,387.29612830552895,False,False
6642,wanted,True,True,True,3.586075262088231,108,387.29612830552895,False,False
18683,dre,True,True,True,3.586075262088231,108,387.29612830552895,False,False
9416,mic,True,True,True,3.5994957778505525,107,385.1460482300091,False,False
34667,dough,True,True,True,3.5994957778505525,107,385.1460482300091,False,False
7544,dirty,True,True,True,3.5994957778505525,107,385.1460482300091,False,False
20809,trip,True,True,True,3.6130423096885003,106,382.982484826981,False,False
3970,floor,True,True,True,3.6130423096885003,106,382.982484826981,False,False
19268,she's,False,False,True,3.6130423096885003,106,382.982484826981,False,True
36918,probably,True,True,True,3.6130423096885003,106,382.982484826981,False,False
24815,fuckin,True,True,True,3.626717246585577,105,380.8053108914856,False,False
29330,brothers,True,True,True,3.626717246585577,105,380.8053108914856,False,False
16933,million,True,True,True,3.626717246585577,105,380.8053108914856,False,False
18055,soul,True,True,True,3.626717246585577,105,380.8053108914856,False,False
5739,fake,True,True,True,3.626717246585577,105,380.8053108914856,False,False
4473,gat,True,True,True,3.6405230461106073,104,378.6143967955032,False,False
2193,respect,True,True,True,3.6405230461106073,104,378.6143967955032,False,False
20702,has,True,True,True,3.6405230461106073,104,378.6143967955032,False,True
17971,school,True,True,True,3.6544622370684814,103,376.4096104180536,False,False
2049,lil',False,False,True,3.6544622370684814,103,376.4096104180536,False,False
13100,brain,True,True,True,3.6544622370684814,103,376.4096104180536,False,False
17275,club,True,True,True,3.668537422280204,102,374.1908170725808,False,False
1324,thang,True,True,True,3.668537422280204,102,374.1908170725808,False,False
19115,"right,",False,False,True,3.682751281499905,101,371.95787943149037,False,False
21935,were,True,True,True,3.682751281499905,101,371.95787943149037,False,True
27341,sound,True,True,True,3.682751281499905,101,371.95787943149037,False,False
26017,rhymes,True,True,True,3.682751281499905,101,371.95787943149037,False,False
15179,yes,True,True,True,3.682751281499905,101,371.95787943149037,False,False
12008,flip,True,True,True,3.682751281499905,101,371.95787943149037,False,False
32976,here's,False,False,True,3.682751281499905,101,371.95787943149037,False,False
